datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
2015-12-12,15,9.4,11.9,0.018,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-13,15.9,10.7,12.7,0.019,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-14,14.6,8.6,11.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-15,15.7,10.4,13.1,0.418,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-16,14.5,7.8,12,0.06,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2015-12-17,11.1,4.9,7.6,0.154,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-18,9.6,3.5,6,0.019,100,4.17,rain,0,0,Clearing in the afternoon with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-19,10.5,3.8,6.6,0.058,100,4.17,rain,0,0,Clear conditions throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-20,10.7,-0.1,5.9,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2015-12-21,9.8,6.5,8,7.401,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-22,14,5.8,10.2,0.019,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-23,8.6,3.2,6.3,11.344,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-24,16.3,8.4,11.9,5.614,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-25,12.4,5.4,9.7,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2015-12-26,11.8,4.1,8.2,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-27,8.9,2.1,6.9,0.019,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-28,9.4,1.4,5,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-29,7.6,3.1,5.1,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47634599999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2015-12-30,9.7,1.7,5.2,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2015-12-31,11.5,1.5,5.7,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-01,10.7,2.7,6.5,0.202,100,8.33,rain,0,0,Clear conditions throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-02,10.9,0.5,5.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2016-01-03,12.8,3.6,8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-04,16.3,3.9,10.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-05,13.5,5.4,9.6,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-06,12.4,7.2,9.5,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2016-01-07,10.2,5.1,7.6,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-08,10.5,2.9,6.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-09,10.9,2.9,6.2,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-10,11.3,2.9,6.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2016-01-11,10.3,3.3,6.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-12,9.4,2.2,6.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-13,9.2,0.4,4.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-14,9.8,1,4.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-15,9.4,1.8,4.9,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-16,8.6,1.4,4.9,0.019,100,4.17,rain,0,0,Clear conditions throughout the day with morning rain.,"47649099999,47636099999,47634599999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2016-01-17,8.8,-0.4,4.6,0.35,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-18,11,4.6,8.5,20.042,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47634599999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2016-01-19,6.8,2,4.3,0.5,100,4.17,rain,0,0.1,Partly cloudy throughout the day with early morning rain.,"47636099999,47634599999,47651099999,RJGG",obs
2016-01-20,5,1.3,2.8,3.651,100,8.33,"rain,snow",0,1.5,Partly cloudy throughout the day with rain or snow.,"47649099999,47636099999,47634599999,47653099999,47651099999,RJGG,47761099999,47684099999",obs
2016-01-21,6.8,0.9,3.4,0.078,100,12.5,"rain,snow",0.2,0.9,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-22,8.3,1.2,3.8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-23,4,-1.2,1.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-24,2.8,-2.8,0.3,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-25,4.3,-3.4,0.1,0.467,100,12.5,"rain,snow",1.1,0.9,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-26,7.7,-2.9,2.7,0,0,0,,0,0.7,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-27,10.5,1.5,5.8,0,0,0,,0,0.3,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-28,13.7,2.1,7.3,0,0,0,,0,0.2,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-29,8.1,6.1,7,30.968,100,12.5,rain,0,0.2,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-30,9.5,6.9,8,5.096,100,8.33,rain,0,0.1,Cloudy skies throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-01-31,11.7,4.9,7.6,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-01,8.4,4.2,6.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-02,9.9,2.7,5.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-03,8.8,0.5,4.3,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-04,11.2,-1,4.4,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-05,11.5,1.4,6.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-06,8.9,1.6,5,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-07,8,0.3,4,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-08,7.8,-2.4,2.6,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-09,9.7,2.6,5.4,0.226,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-10,7.1,1.4,4.2,0.135,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2016-02-11,10.2,0.7,5,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-12,8.8,3.5,6.9,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-13,11.6,7.9,9.7,9.447,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-14,20.8,10.7,14,20.742,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-15,10.7,1.7,6.6,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47780099999,47653099999,47651099999,47761099999,47632099999,RJGG,47684099999",obs
2016-02-16,7.9,1.8,4.4,0,0,0,,0,0.9,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,RJGG,47632099999,47761099999,47684099999",obs
2016-02-17,8.9,1.7,4.5,0.061,100,8.33,rain,0,0.4,Partly cloudy throughout the day with rain in the morning and afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-18,9.2,-1.1,4,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47780099999,47653099999,47651099999,47761099999,RJGG,47684099999",obs
2016-02-19,13.6,1.4,8,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47634599999,47780099999,47759099999,47653099999,47651099999,RJGG,47761099999,47684099999",obs
2016-02-20,8.8,5.7,7,19.407,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-21,9.6,4.5,7.6,0.36,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-22,10.1,2.8,6.3,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-23,13.1,4.6,8.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-24,8.2,1,5.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-25,9.4,0.3,4.4,0,0,0,,0,0.1,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-26,9.8,0,4.7,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-27,9.4,0.1,5.6,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-28,12.8,3.4,8.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-02-29,11.6,1.5,7.3,1.419,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-01,4,-0.4,1.6,0.838,100,8.33,"rain,snow",0.2,0.2,Partly cloudy throughout the day with rain or snow.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-02,10,0.1,4.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-03,14.5,0,7.3,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-04,14.7,3.1,9,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-05,15.8,8.3,12.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-06,16.8,11.5,14.3,0.796,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-07,18,13,14.9,1.296,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-08,19.8,9.9,14.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-09,12.6,7.6,10.2,29.852,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-10,9.8,5,7.3,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2016-03-11,11.7,3.8,7.2,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-12,12.4,1.1,6.3,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-13,11.3,1.2,6.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-14,7,4.9,6.2,20.02,100,16.67,rain,0,1.5,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-15,10.7,3.3,7.6,0,0,0,,0,1.3,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-16,11.2,1.1,6.3,0,0,0,,0,0.2,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-17,18.5,3,10.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-18,16.5,6.7,12,2.873,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-19,19.5,11.5,14.6,23.812,100,12.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-20,13.5,7.9,10.6,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-21,13,5.6,8.8,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-22,14.4,1.7,8.4,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-23,17,6.6,11.3,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47634599999,47780099999,47653099999,47651099999,47761099999,RJGG,47632099999,47684099999",obs
2016-03-24,11.9,5.5,8.9,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-25,10.3,3.8,6.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-26,13.7,1.7,7.6,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-27,13.6,1.4,8.2,0.01,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-28,15.4,7.3,10.9,0.022,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-29,15.9,5.1,11.2,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-30,17.3,7.5,13.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-03-31,19.1,8.5,14.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-01,12.9,11.5,12.3,11.97,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-02,17.2,12,14.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-03,17.4,13.9,15.5,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-04,17.7,12.5,15.3,43.044,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-05,18,11.3,14.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-06,20,9.6,15,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-07,14.5,11.1,13,51.213,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-08,18,11.7,14.9,0.096,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,RJGG,47761099999,47684099999",obs
2016-04-09,20.6,9.6,15,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-10,20.3,10.6,15.5,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-11,13.9,6,11.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-12,14.8,2.8,9.8,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47632099999,47684099999",obs
2016-04-13,15.1,10.9,13.2,11.416,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-14,23.9,13.3,17.3,15.868,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-15,18.3,9,14.4,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-16,19.7,6,13.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-17,29.2,16.3,20.3,5.275,100,8.33,rain,0,0,Clearing in the afternoon with rain in the morning and afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-18,18.7,12.5,15.5,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-19,19.9,9,14.6,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-20,18.5,7.5,13.8,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-21,16.6,14,15.2,47.873,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-22,21.9,13.9,17.8,4.718,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-23,21.4,13.1,17.2,0.67,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-24,22.6,14.5,17.6,2.53,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-25,21.6,14.5,17.6,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-26,22.2,13.2,17.9,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-27,18.6,15.2,17.1,9.044,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-28,17.4,13.7,15.4,24.55,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-29,16.1,9.6,13.2,0,0,0,,0,0,Clearing in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-04-30,21.5,7.2,15,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-01,25.3,11.1,18.1,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-02,23.2,12,17.9,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-03,21.4,17.3,19,3.293,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-04,25.5,15.3,20.5,9.689,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-05,23.8,15.7,19.7,0,0,0,,0,0,Becoming cloudy in the afternoon.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-06,17.8,13.5,15.1,17.827,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-07,20.9,13.6,16.4,2.986,100,8.33,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-08,23.7,13.6,18.8,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-09,18,15,16.6,24.628,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-10,18.8,15.4,16.9,11.107,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-11,21.1,15.2,17.9,16.267,100,16.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-12,24.6,12.9,18.8,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-13,23.5,14.8,19,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-14,26.2,15.1,20.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-15,21.8,17.2,19.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-16,19.6,17.9,18.6,0.502,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"47649099999,47636099999,47634599999,47759099999,47653099999,47651099999,47761099999,47632099999,RJGG,47684099999",obs
2016-05-17,21.7,13.7,17.2,18.91,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-18,24.4,12.3,18.7,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-19,24.9,14,19.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-20,22.8,16.3,19.1,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-21,26.4,13,20.1,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-22,26.9,18.4,22.1,0,0,0,,0,0,Clear conditions throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-23,28.4,17.4,23.3,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-24,26.3,16.8,22.4,0,0,0,,0,0,Partly cloudy throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
2016-05-25,23.4,21.1,21.9,0,0,0,,0,0,Cloudy skies throughout the day.,"47649099999,47636099999,47653099999,47651099999,47761099999,47684099999",obs
